Date,Location,Average,Lowest,Heigest,Capacity(ins),Capacity(Power),Max Power,Power Reserve,Power Reserve Ratio(%),Max Power Time
"2019-07-18",108,26.9,23.3,32.1,121147,95445,78538,16907,21.5,2019/07/18(17:00)
"2019-07-19",108,28.6,22.8,35,121147,95691,81037,14654,18.1,2019/07/19(15:00)
"2019-07-20",108,28,25.1,31.9,121147,94148,68096,26052,38.3,2019/07/20(15:00)
"2019-07-21",108,25.1,24.2,27,121147,94528,64826,29702,45.8,2019/07/21(21:00)
"2019-07-22",108,26.7,24.2,31,121147,97038,81923,15115,18.5,2019/07/22(17:00)
"2019-07-23",108,28.1,24.4,32.9,121147,95593,84164,11429,13.6,2019/07/23(17:00)
"2019-07-24",108,26.5,25.2,27.2,121147,97332,82716,14616,17.7,2019/07/24(15:00)
"2019-07-25",108,26.3,25.6,27.4,121147,96927,82349,14578,17.7,2019/07/25(15:00)
"2019-07-26",108,25.1,23.7,25.9,121147,97280,80943,16337,20.2,2019/07/26(15:00)
"2019-07-27",108,28.4,24.9,33.4,121147,96160,71548,24612,34.4,2019/07/27(14:00)
"2019-07-28",108,26.1,25,28.2,121147,95524,67137,28387,42.3,2019/07/28(21:00)
"2019-07-29",108,27.5,25.6,30,121147,97017,80114,16903,21.1,2019/07/29(17:00)
"2019-07-30",108,28.1,26.3,30.8,121147,97149,81567,15582,19.1,2019/07/30(17:00)
"2019-07-31",108,25.8,24,27.5,121147,97185,78182,19003,24.3,2019/07/31(17:00)
"2019-08-01",108,26.3,23.5,30.1,121147,97699,77967,19732,25.3,2019/08/01(18:00)
"2019-08-02",108,28.4,24.7,33.1,121147,97519,77913,19606,25.2,2019/08/02(18:00)
"2019-08-03",108,29.4,25.6,36,121147,94116,70485,23631,33.5,2019/08/03(17:00)
"2019-08-04",108,28.3,25,34.4,121147,95160,70852,24308,34.3,2019/08/04(21:00)
"2019-08-05",108,30.5,25.6,35.9,121147,97013,82885,14128,17,2019/08/05(17:00)
"2019-08-06",108,31.6,27.9,36.8,121147,97597,82491,15106,18.3,2019/08/06(17:00)
"2019-08-07",108,26.9,23.9,30.3,121147,98026,81077,16949,20.9,2019/08/07(17:00)
"2019-08-08",108,28.9,25.9,32.7,121147,97218,84356,12862,15.2,2019/08/08(15:00)
"2019-08-09",108,29.8,26,34.6,121147,97267,85400,11867,13.9,2019/08/09(17:00)
"2019-08-10",108,31.5,26.6,36.5,121147,93371,75211,18160,24.1,2019/08/10(20:00)
"2019-08-11",108,30.4,26.3,35.7,121147,94097,73304,20793,28.4,2019/08/11(20:00)
"2019-08-12",108,26.6,24.8,28.5,121147,97108,86941,10167,11.7,2019/08/12(17:00)
"2019-08-13",108,29.2,25.1,35.3,121147,96389,90314,6075,6.7,2019/08/13(17:00)
"2019-08-14",108,30.4,25.9,35.7,121147,98540,90052,8488,9.4,2019/08/14(17:00)
"2019-08-15",108,25.9,23.9,28.6,121147,96663,75693,20970,27.7,2019/08/15(15:00)
"2019-08-16",108,25.9,23,29.5,121147,98046,81147,16899,20.8,2019/08/16(17:00)
"2019-08-17",108,25.9,23.4,28.8,121147,96653,68337,28316,41.4,2019/08/17(17:00)
"2019-08-18",108,25.6,22.6,30.7,121147,96791,66051,30740,46.5,2019/08/18(20:00)
"2019-08-19",108,26.3,21.2,31.3,121147,98558,81590,16968,20.8,2019/08/19(17:00)
"2019-08-20",108,28.2,23.2,32.8,121147,98607,83162,15445,18.6,2019/08/20(17:00)
"2019-08-21",108,27,24.4,30.4,121147,99640,83782,15858,18.9,2019/08/21(17:00)
"2019-08-22",108,26.9,23,31.4,121147,100471,82264,18207,22.1,2019/08/22(17:00)
"2019-08-23",108,26.2,22.7,30.5,121147,100326,79012,21314,27,2019/08/23(17:00)
"2019-08-24",108,24.1,21.5,27.3,121147,98115,64735,33380,51.6,2019/08/24(15:00)
"2019-08-25",108,25,20.2,29.9,121147,98253,63326,34927,55.2,2019/08/25(20:00)
"2019-08-26",108,26.4,21.5,32.1,121147,99869,79478,20391,25.7,2019/08/26(17:00)
"2019-08-27",108,25.7,22.2,29.3,121147,99787,77998,21789,27.9,2019/08/27(17:00)
"2019-08-28",108,26.1,23.6,30.2,121147,99232,79037,20195,25.6,2019/08/28(17:00)
"2019-08-29",108,23.4,20.1,26.4,121147,99833,76683,23150,30.2,2019/08/29(11:00)
"2019-08-30",108,22.6,19.5,27,122973,99882,73735,26147,35.5,2019/08/30(17:00)
"2019-08-31",108,23.5,18.5,28.9,122973,97968,63393,34575,54.5,2019/08/31(20:00)
"2019-09-01",108,23.7,19.2,27.8,122973,97308,61847,35461,57.3,2019/09/01(20:00)
"2019-09-02",108,24.4,19.4,29.7,122973,96412,76231,20181,26.5,2019/09/02(17:00)
"2019-09-03",108,24.1,22,28,122973,95152,77067,18085,23.5,2019/09/03(15:00)
"2019-09-04",108,22.8,21.2,25.5,122973,95358,77939,17419,22.3,2019/09/04(17:00)
"2019-09-05",108,23,21.5,27.6,122973,96786,79390,17396,21.9,2019/09/05(15:00)
"2019-09-06",108,25.3,21.6,29.1,122973,96032,79916,16116,20.2,2019/09/06(17:00)
"2019-09-07",108,25.7,22.6,29.5,122973,94243,68972,25271,36.6,2019/09/07(12:00)
"2019-09-08",108,24.7,22.9,27.3,122973,92823,65686,27137,41.3,2019/09/08(20:00)
"2019-09-09",108,25.1,22.4,28,122973,92717,78980,13737,17.4,2019/09/09(17:00)
"2019-09-10",108,23.8,22.1,26.5,122490,91977,78650,13327,16.9,2019/09/10(17:00)
"2019-09-11",108,24.3,20.4,28.7,122490,92360,73271,19089,26.1,2019/09/11(11:00)
"2019-09-12",108,21,18.7,22.9,122490,89300,55025,34275,62.3,2019/09/12(01:00)
"2019-09-13",108,23.3,18.3,29.3,122490,87867,50583,37284,73.7,2019/09/13(20:00)
"2019-09-14",108,22.4,20.8,24.1,122490,87824,55077,32747,59.5,2019/09/14(20:00)
"2019-09-15",108,24.2,19.5,30,122490,87737,58401,29336,50.2,2019/09/15(20:00)
"2019-09-16",108,24.5,20.7,30.5,122490,88841,71926,16915,23.5,2019/09/16(17:00)
"2019-09-17",108,23.5,18,29,122490,88944,72654,16290,22.4,2019/09/17(17:00)
"2019-09-18",108,21,16,25.4,122490,90221,71310,18911,26.5,2019/09/18(17:00)
"2019-09-19",108,19.5,13.6,26,122490,90289,71203,19086,26.8,2019/09/19(17:00)
"2019-09-20",108,19.6,15.8,24.2,122490,89961,68997,20964,30.4,2019/09/20(17:00)
"2019-09-21",108,19.6,18.3,22.1,122490,83252,60423,22829,37.8,2019/09/21(20:00)
"2019-09-22",108,18.6,17.3,19.6,122490,85676,57175,28501,49.8,2019/09/22(20:00)
"2019-09-23",108,20,16.9,24.6,122490,87757,67955,19802,29.1,2019/09/23(17:00)
"2019-09-24",108,19.8,13.9,26.5,122490,87436,68030,19406,28.5,2019/09/24(17:00)
"2019-09-25",108,20.9,14.8,27.4,122490,84067,69484,14583,21,2019/09/25(17:00)
"2019-09-26",108,22.9,17.7,29,122490,84644,70942,13702,19.3,2019/09/26(17:00)
"2019-09-27",108,22.9,19.6,27,122490,84363,70695,13668,19.3,2019/09/27(17:00)
"2019-09-28",108,23.7,19.4,29.2,122490,83347,61652,21695,35.2,2019/09/28(20:00)
"2019-09-29",108,22.6,17.9,28.6,122490,84097,59910,24187,40.4,2019/09/29(20:00)
"2019-09-30",108,22.4,16.4,29.9,122490,84371,72703,11668,16,2019/09/30(17:00)
"2019-10-01",108,23.1,17.6,28.2,122490,83471,73550,9921,13.5,2019/10/01(17:00)
"2019-10-02",108,21.6,20,24.2,122490,85176,72674,12502,17.2,2019/10/02(15:00)
"2019-10-03",108,22.4,19.8,27.3,122490,81703,65389,16314,24.9,2019/10/03(19:00)
"2019-10-04",108,22.4,18,27.8,122490,80662,69517,11145,16,2019/10/04(17:00)
"2019-10-05",108,18.7,14.7,21.9,122490,81526,58463,23063,39.4,2019/10/05(11:00)
"2019-10-06",108,18.1,13.2,22.7,122490,83945,56929,27016,47.5,2019/10/06(20:00)
"2019-10-07",108,14.8,13.3,17.9,122490,82629,67701,14928,22,2019/10/07(17:00)
"2019-10-08",108,14.7,10.6,19.8,122490,82189,66068,16121,24.4,2019/10/08(19:00)
"2019-10-09",108,13.6,7.7,20.4,122490,81179,62364,18815,30.2,2019/10/09(20:00)
"2019-10-10",108,15.2,10.7,19.8,122490,80267,66814,13453,20.1,2019/10/10(19:00)
"2019-10-11",108,18.8,13,26.1,122490,80279,65826,14453,22,2019/10/11(19:00)
"2019-10-12",108,17.9,13.3,23.3,122490,79668,56963,22705,39.9,2019/10/12(19:00)
"2019-10-13",108,17.2,12.1,23.8,122490,84062,56189,27873,49.6,2019/10/13(20:00)
"2019-10-14",108,14.4,9.5,19.6,122490,80774,66445,14329,21.6,2019/10/14(19:00)
"2019-10-15",108,14.5,8.8,20.4,122490,81374,66840,14534,21.7,2019/10/15(19:00)
"2019-10-16",108,14.6,9,20.8,122490,82263,65339,16924,25.9,2019/10/16(19:00)
"2019-10-17",108,15.4,11.2,21.6,122490,81826,65896,15930,24.2,2019/10/17(19:00)
"2019-10-18",108,17,12,22.7,122490,82388,66319,16069,24.2,2019/10/18(17:00)
"2019-10-19",108,17,12.1,23.1,122490,79662,57570,22092,38.4,2019/10/19(19:00)
"2019-10-20",108,16.5,12,22.9,122490,82594,56578,26016,46,2019/10/20(20:00)
"2019-10-21",108,17.1,10.9,24.6,122490,80786,66898,13888,20.8,2019/10/21(19:00)
"2019-10-22",108,18.1,13.3,24.4,122490,81746,67468,14278,21.2,2019/10/22(19:00)
"2019-10-23",108,17,14.3,20.7,122490,81763,67006,14757,22,2019/10/23(17:00)
"2019-10-24",108,18.3,15.3,23.8,122490,82482,66741,15741,23.6,2019/10/24(19:00)
"2019-10-25",108,16.7,13.1,22,122490,82728,65970,16758,25.4,2019/10/25(18:00)
"2019-10-26",108,10,6.6,14.9,122490,83846,57066,26780,46.9,2019/10/26(19:00)
"2019-10-27",108,11,4.7,17.4,122490,84834,56033,28801,51.4,2019/10/27(20:00)
"2019-10-28",108,12.9,7.4,17.7,122490,82434,66673,15761,23.6,2019/10/28(19:00)
"2019-10-29",108,12.5,8.2,17.6,124023,82395,67119,15276,22.8,2019/10/29(19:00)
"2019-10-30",108,11.2,5,17.7,124023,81982,66526,15456,23.2,2019/10/30(19:00)
"2019-10-31",108,14.8,8.4,19.7,124023,82886,66888,15998,23.9,2019/10/31(19:00)
"2019-11-01",108,14.9,11.4,20.5,124023,85949,65117,20832,32,2019/11/01(17:00)
"2019-11-02",108,13.6,8.3,18.7,124023,85945,56973,28972,50.9,2019/11/02(19:00)
"2019-11-03",108,14.7,9.4,22.1,124023,86064,56036,30028,53.6,2019/11/03(19:00)
"2019-11-04",108,13.8,9.2,20.3,124023,85676,65979,19697,29.9,2019/11/04(17:00)
"2019-11-05",108,12.4,8.4,18.4,124023,85099,66471,18628,28,2019/11/05(19:00)
"2019-11-06",108,11,6.3,16.5,124023,85861,65837,20024,30.4,2019/11/06(17:00)
"2019-11-07",108,9.2,5,13.6,124023,88250,66635,21615,32.4,2019/11/07(19:00)
"2019-11-08",108,6.8,1.1,13,124023,88048,66895,21153,31.6,2019/11/08(17:00)
"2019-11-09",108,9.5,3.5,17.2,124023,84573,58848,25725,43.7,2019/11/09(01:00)
"2019-11-10",108,10,6.2,15.3,124023,83166,57626,25540,44.3,2019/11/10(19:00)
"2019-11-11",108,11.2,7.9,15.1,124023,85649,67084,18565,27.7,2019/11/11(19:00)
"2019-11-12",108,9.3,4.8,14.5,124023,86750,68342,18408,26.9,2019/11/12(18:00)
"2019-11-13",108,7.2,3,11.3,124392,85826,71244,14582,20.5,2019/11/13(17:00)
"2019-11-14",108,1.3,-2.5,5,124392,87748,72026,15722,21.8,2019/11/14(18:00)
"2019-11-15",108,5.6,1.4,7.6,124392,86729,70876,15853,22.4,2019/11/15(10:00)
"2019-11-16",108,6.8,3.8,12.7,124392,85664,60421,25243,41.8,2019/11/16(01:00)
"2019-11-17",108,8.3,5.6,10.5,124392,85545,58646,26899,45.9,2019/11/17(19:00)
"2019-11-18",108,4.6,0.4,12.7,124392,88940,71848,17092,23.8,2019/11/18(17:00)
"2019-11-19",108,0.2,-3.5,4,124392,87377,74393,12984,17.5,2019/11/19(17:00)
"2019-11-20",108,0.5,-4.6,6.3,124392,86728,74148,12580,17,2019/11/20(09:00)
"2019-11-21",108,4.2,-2.3,9,124392,88463,74041,14422,19.5,2019/11/21(09:00)
"2019-11-22",108,9.7,3,17.3,124392,88001,71571,16430,23,2019/11/22(09:00)
"2019-11-23",108,12.1,7.7,17.7,124392,83834,60030,23804,39.7,2019/11/23(01:00)
"2019-11-24",108,9.8,4.6,15.6,124392,83730,57696,26034,45.1,2019/11/24(19:00)
"2019-11-25",108,1.9,-1.2,6,124392,89691,74250,15441,20.8,2019/11/25(17:00)
"2019-11-26",108,6.6,1.2,13.7,124392,89075,72776,16299,22.4,2019/11/26(10:00)
"2019-11-27",108,3.1,0.3,6.8,124392,87376,73684,13692,18.6,2019/11/27(17:00)
"2019-11-28",108,3.5,-0.6,10.4,124392,87908,73693,14215,19.3,2019/11/28(10:00)
"2019-11-29",108,1.5,-3.4,6.9,124392,89896,73720,16176,21.9,2019/11/29(09:00)
"2019-11-30",108,4.1,-1.4,9.3,124392,88910,62203,26707,42.9,2019/11/30(01:00)
"2019-12-01",108,4.6,2.3,6.2,124392,85920,60978,24942,40.9,2019/12/01(19:00)
"2019-12-02",108,-0.1,-3.2,2.8,124392,89693,76453,13240,17.3,2019/12/02(18:00)
"2019-12-03",108,0.5,-5,4.2,124392,88648,77950,10698,13.7,2019/12/03(17:00)
"2019-12-04",108,2,-2,7.2,124833,88239,76624,11615,15.2,2019/12/04(10:00)
"2019-12-05",108,-4.4,-8.5,-0.2,124833,90748,80251,10497,13.1,2019/12/05(18:00)
"2019-12-06",108,-5.9,-10.6,-1,124833,92934,81787,11147,13.6,2019/12/06(10:00)
"2019-12-07",108,-2.4,-5.5,1.2,124833,88596,67875,20721,30.5,2019/12/07(01:00)
"2019-12-08",108,-0.9,-5.5,4.9,124833,88512,64092,24420,38.1,2019/12/08(19:00)
"2019-12-09",108,3.2,-1.3,8,124833,91032,80600,10432,12.9,2019/12/09(10:00)
"2019-12-10",108,8.1,6,10.8,124833,90073,79201,10872,13.7,2019/12/10(10:00)
"2019-12-11",108,6.3,0.1,9.8,124833,89968,76860,13108,17.1,2019/12/11(10:00)
"2019-12-12",108,-0.7,-3.5,3.4,124833,92176,78241,13935,17.8,2019/12/12(09:00)
"2019-12-13",108,2.1,-3.7,5.9,124833,93576,79110,14466,18.3,2019/12/13(10:00)
"2019-12-14",108,2.7,-0.1,6.4,124833,89108,64861,24247,37.4,2019/12/14(01:00)
"2019-12-15",108,5.3,0.4,11,124833,89090,61405,27685,45.1,2019/12/15(19:00)
"2019-12-16",108,7.8,2.1,12.9,124833,90759,76425,14334,18.8,2019/12/16(10:00)
"2019-12-17",108,7.7,3.2,10.2,124833,90041,77487,12554,16.2,2019/12/17(10:00)
"2019-12-18",108,0.8,-1.7,5.2,124854,91281,77666,13615,17.5,2019/12/18(10:00)
"2019-12-19",108,-0.8,-4.5,3.1,124854,91402,77689,13713,17.7,2019/12/19(10:00)
"2019-12-20",108,-1.1,-3.5,2,124854,90896,79158,11738,14.8,2019/12/20(10:00)
"2019-12-21",108,-1.2,-5.1,1.5,124854,88121,66564,21557,32.4,2019/12/21(11:00)
"2019-12-22",108,4.1,0.3,8.4,124854,89528,62827,26701,42.5,2019/12/22(19:00)
"2019-12-23",108,3.4,0.3,5.2,124854,91375,78779,12596,16,2019/12/23(10:00)
"2019-12-24",108,0.8,-2.9,6.5,124854,92536,79456,13080,16.5,2019/12/24(10:00)
"2019-12-25",108,2,-2.7,6.6,124854,92654,65610,27044,41.2,2019/12/25(19:00)
"2019-12-26",108,2,-2.4,4.1,124854,92905,79431,13474,17,2019/12/26(11:00)
"2019-12-27",108,-1.7,-4.6,2.6,124854,93985,78548,15437,19.7,2019/12/27(10:00)
"2019-12-28",108,1.1,-3.6,6.1,124854,93308,65014,28294,43.5,2019/12/28(01:00)
"2019-12-29",108,3.8,1.1,6.2,124854,94005,62540,31465,50.3,2019/12/29(19:00)
"2019-12-30",108,2.7,-5.7,6.8,124854,93749,75158,18591,24.7,2019/12/30(10:00)
"2019-12-31",108,-7.9,-10.9,-4.5,125338,97035,76223,20812,27.3,2019/12/31(10:00)
"2020-01-01",108,-2.2,-6.5,0.3,125333,96804,64007,32797,51.2,2020/01/01(01:00)
"2020-01-02",108,1,-0.7,3.8,125333,95372,77180,18192,23.6,2020/01/02(10:00)
"2020-01-03",108,-0.1,-3.4,4.6,125333,96134,78269,17865,22.8,2020/01/03(10:00)
"2020-01-04",108,1.2,-2.8,6.1,125333,94481,65628,28853,44,2020/01/04(01:00)
"2020-01-05",108,1.3,-3.2,6.6,125333,93438,63231,30207,47.8,2020/01/05(19:00)
"2020-01-06",108,3.1,0.6,4.6,125333,93842,81890,11952,14.6,2020/01/06(11:00)
"2020-01-07",108,6.3,4.2,7.7,125333,94123,80147,13976,17.4,2020/01/07(11:00)
"2020-01-08",108,2.4,-0.4,8.9,125333,95463,79002,16461,20.8,2020/01/08(11:00)
"2020-01-09",108,-1.2,-3.1,2,125333,96303,79160,17143,21.7,2020/01/09(10:00)
"2020-01-10",108,-0.6,-4.3,4.2,125333,95000,79247,15753,19.9,2020/01/10(10:00)
"2020-01-11",108,-0.1,-2.6,3.9,125333,93323,66148,27175,41.1,2020/01/11(01:00)
"2020-01-12",108,-1,-3.5,2.8,125333,93783,64008,29775,46.5,2020/01/12(19:00)
"2020-01-13",108,-2.9,-4.7,0.2,125333,94946,80242,14704,18.3,2020/01/13(10:00)
"2020-01-14",108,-2.3,-5.7,2.6,125353,94425,82329,12096,14.7,2020/01/14(10:00)
"2020-01-15",108,-2.7,-6.4,2.2,125353,95018,81195,13823,17,2020/01/15(10:00)
"2020-01-16",108,-1.7,-5.5,3.2,125358,94735,82352,12383,15,2020/01/16(10:00)
"2020-01-17",108,-0.6,-4.8,4.9,125358,94484,81303,13181,16.2,2020/01/17(10:00)
"2020-01-18",108,0.3,-4.1,5.9,125358,91928,67399,24529,36.4,2020/01/18(09:00)
"2020-01-19",108,1.9,-0.4,5.3,125358,92976,64497,28479,44.2,2020/01/19(19:00)
"2020-01-20",108,0.7,-3.3,5.5,125358,94545,78922,15623,19.8,2020/01/20(10:00)
"2020-01-21",108,-0.4,-5.6,5.5,125358,95606,79627,15979,20.1,2020/01/21(10:00)
"2020-01-22",108,3,-0.1,7.8,125358,94816,81438,13378,16.4,2020/01/22(01:00)
"2020-01-23",108,4.6,0,9.9,125358,95986,76229,19757,25.9,2020/01/23(10:00)
"2020-01-24",108,2.8,-1.3,7.4,125358,94657,60789,33868,55.7,2020/01/24(01:00)
"2020-01-25",108,4.3,0.6,8.8,125358,92307,54692,37615,68.8,2020/01/25(24:00)
"2020-01-26",108,5.5,-0.2,11.9,125358,91368,55281,36087,65.3,2020/01/26(24:00)
"2020-01-27",108,5.9,4.8,7.5,125358,91781,59961,31820,53.1,2020/01/27(19:00)
"2020-01-28",108,6.8,4.3,9.9,125358,93600,72476,21124,29.1,2020/01/28(10:00)
"2020-01-29",108,6,3.2,9.6,125358,94774,76016,18758,24.7,2020/01/29(10:00)
"2020-01-30",108,5.2,1.4,10.4,125358,95263,74457,20806,27.9,2020/01/30(10:00)
"2020-01-31",108,3.9,1.4,8.9,125358,95312,75262,20050,26.6,2020/01/31(10:00)
"2020-02-01",108,2.6,-1.2,7.6,125358,94104,63369,30735,48.5,2020/02/01(01:00)
"2020-02-02",108,1.5,-2.1,5.3,125358,95485,61882,33603,54.3,2020/02/02(20:00)
"2020-02-03",108,-0.4,-2.9,3,125358,95400,76775,18625,24.3,2020/02/03(10:00)
"2020-02-04",108,-1.6,-6,3.9,125358,96258,77877,18381,23.6,2020/02/04(09:00)
"2020-02-05",108,-8.3,-11,-4.9,125358,97018,80770,16248,20.1,2020/02/05(10:00)
"2020-02-06",108,-6.4,-11.8,0.4,125358,97069,81493,15576,19.1,2020/02/06(10:00)
"2020-02-07",108,-1.7,-7.2,2.2,125358,96718,79761,16957,21.3,2020/02/07(10:00)
"2020-02-08",108,-0.1,-2.3,3.7,125358,95448,65470,29978,45.8,2020/02/08(01:00)
"2020-02-09",108,-0.5,-5.6,4.1,125358,96834,62873,33961,54,2020/02/09(20:00)
"2020-02-10",108,4,-0.7,9.6,125358,95475,76445,19030,24.9,2020/02/10(10:00)
"2020-02-11",108,6.8,-0.5,14.6,125358,94879,75830,19049,25.1,2020/02/11(10:00)
"2020-02-12",108,7.4,6.5,8.2,125358,93859,77688,16171,20.8,2020/02/12(11:00)
"2020-02-13",108,6.5,4.9,8.7,125887,95029,74042,20987,28.3,2020/02/13(10:00)
"2020-02-14",108,8.1,3.2,14.7,125887,95318,72476,22842,31.5,2020/02/14(10:00)
"2020-02-15",108,9.8,6.2,15.6,125887,93364,60935,32429,53.2,2020/02/15(01:00)
"2020-02-16",108,-1.4,-4.3,7.7,125887,96078,63497,32581,51.3,2020/02/16(20:00)
"2020-02-17",108,-5.9,-7.1,-3.9,125887,97039,80648,16391,20.3,2020/02/17(11:00)
"2020-02-18",108,-4.1,-8.3,1.3,125887,96863,80338,16525,20.6,2020/02/18(10:00)
"2020-02-19",108,1,-4.4,6.4,125887,96894,77972,18922,24.3,2020/02/19(10:00)
"2020-02-20",108,4.6,-0.6,10.8,125887,95750,74510,21240,28.5,2020/02/20(09:00)
"2020-02-21",108,6.7,2.1,10.9,125887,96738,73398,23340,31.8,2020/02/21(10:00)
"2020-02-22",108,4,0,7.9,125887,96245,62123,34122,54.9,2020/02/22(24:00)
"2020-02-23",108,2.5,-2.5,8,125887,96379,60988,35391,58,2020/02/23(20:00)
"2020-02-24",108,7,0.8,12.2,125887,96071,71041,25030,35.2,2020/02/24(10:00)
"2020-02-25",108,6.7,4.7,9.4,125887,94728,76417,18311,24,2020/02/25(11:00)
"2020-02-26",108,6.4,2.8,10.4,125887,94390,72005,22385,31.1,2020/02/26(10:00)
"2020-02-27",108,6.1,1.3,12.5,125887,93785,70327,23458,33.4,2020/02/27(09:00)
"2020-02-28",108,4.5,3.6,5.9,125887,93914,74398,19516,26.2,2020/02/28(11:00)
"2020-02-29",108,7.7,4.5,13,125887,92676,61341,31335,51.1,2020/02/29(01:00)
"2020-03-01",108,5.8,3.2,10.1,125887,90853,59052,31801,53.9,2020/03/01(20:00)
"2020-03-02",108,3.4,0,7.6,125887,93738,70171,23567,33.6,2020/03/02(19:00)
"2020-03-03",108,4.8,0.3,10.5,125887,92536,69937,22599,32.3,2020/03/03(09:00)
"2020-03-04",108,2.2,-1.3,4.6,125887,92449,71207,21242,29.8,2020/03/04(19:00)
"2020-03-05",108,1.4,-2.8,6.3,125887,91190,71279,19911,27.9,2020/03/05(09:00)
"2020-03-06",108,3.7,-2.5,10.1,125887,91029,70461,20568,29.2,2020/03/06(09:00)
"2020-03-07",108,7,1.3,14.2,125887,87952,61624,26328,42.7,2020/03/07(11:00)
"2020-03-08",108,9.3,2.3,16.9,125887,87904,57799,30105,52.1,2020/03/08(20:00)
"2020-03-09",108,11.1,4.8,17.6,125887,90748,69348,21400,30.9,2020/03/09(10:00)
"2020-03-10",108,6.4,3.2,10.8,125887,90877,73329,17548,23.9,2020/03/10(11:00)
"2020-03-11",108,3.8,0,8.3,125887,91229,69189,22040,31.9,2020/03/11(19:00)
"2020-03-12",108,6.8,0.2,13.3,125887,90698,69187,21511,31.1,2020/03/12(09:00)
"2020-03-13",108,4.9,-0.1,8.7,125887,89983,69141,20842,30.1,2020/03/13(09:00)
"2020-03-14",108,3.6,-2.7,8.6,125887,85307,61420,23887,38.9,2020/03/14(01:00)
"2020-03-15",108,4,0.2,8.5,125887,86578,59745,26833,44.9,2020/03/15(20:00)
"2020-03-16",108,3.6,-2.1,9.1,125887,89903,69166,20737,30,2020/03/16(19:00)
"2020-03-17",108,6.6,3.1,12.3,125887,89602,70633,18969,26.9,2020/03/17(10:00)
"2020-03-18",108,10,2.7,17,125887,88257,67700,20557,30.4,2020/03/18(09:00)
"2020-03-19",108,9.1,5.8,12.1,125887,88786,68829,19957,29,2020/03/19(10:00)
"2020-03-20",108,8.8,3.1,14,125887,89277,65269,24008,36.8,2020/03/20(09:00)
"2020-03-21",108,12.8,7.9,19.5,125887,85555,58825,26730,45.4,2020/03/21(01:00)
"2020-03-22",108,11,6.1,16.5,125887,84330,56264,28066,49.9,2020/03/22(20:00)
"2020-03-23",108,10.6,5.4,17,125887,84764,65294,19470,29.8,2020/03/23(20:00)
"2020-03-24",108,11.4,5.3,17.9,125887,84829,65456,19373,29.6,2020/03/24(20:00)
"2020-03-25",108,12.5,6.1,19.2,125887,84385,64440,19945,31,2020/03/25(20:00)
"2020-03-26",108,14.8,8.1,20.6,125887,83727,66984,16743,25,2020/03/26(17:00)
"2020-03-27",108,11.9,6.7,15.8,125887,85189,67487,17702,26.2,2020/03/27(10:00)
"2020-03-28",108,7.7,4.5,12.8,125887,83711,57706,26005,45.1,2020/03/28(20:00)
"2020-03-29",108,8.7,1.3,16.1,125887,83156,56117,27039,48.2,2020/03/29(20:00)
"2020-03-30",108,10.2,4.3,16.9,125887,86752,64310,22442,34.9,2020/03/30(20:00)
"2020-03-31",108,11.9,4.7,18.6,125887,86469,64045,22424,35,2020/03/31(20:00)
"2020-04-01",108,11.3,6,17.4,125887,92044,65397,26647,40.7,2020/04/01(10:00)
"2020-04-02",108,9.3,3.4,15.5,125887,92581,64793,27788,42.9,2020/04/02(20:00)
"2020-04-03",108,10,5.3,16.3,125887,92166,63334,28832,45.5,2020/04/03(20:00)
"2020-04-04",108,8.9,5,13.3,125887,91190,57117,34073,59.7,2020/04/04(01:00)
"2020-04-05",108,7.2,1.9,13.7,125887,90878,56568,34310,60.7,2020/04/05(20:00)
"2020-04-06",108,9.3,2.9,16.1,125887,91182,64714,26468,40.9,2020/04/06(20:00)
"2020-04-07",108,10.6,6,16.8,125887,90860,64082,26778,41.8,2020/04/07(20:00)
"2020-04-08",108,9.4,5.2,14.2,125887,91327,64227,27100,42.2,2020/04/08(20:00)
"2020-04-09",108,8.9,4.3,14.7,126262,89866,64862,25004,38.5,2020/04/09(20:00)
"2020-04-10",108,10.7,5.8,16.8,126262,89377,63376,26001,41,2020/04/10(20:00)
"2020-04-11",108,9.9,6.2,16,126262,88341,56756,31585,55.7,2020/04/11(20:00)
"2020-04-12",108,9.9,4.4,15.6,126262,87889,56211,31678,56.4,2020/04/12(20:00)
"2020-04-13",108,12.4,4.3,20.4,126262,87519,64411,23108,35.9,2020/04/13(20:00)
"2020-04-14",108,13,7.6,19.6,126262,85438,62808,22630,36,2020/04/14(20:00)
"2020-04-15",108,13.2,7.2,20.2,126262,85381,59614,25767,43.2,2020/04/15(20:00)
"2020-04-16",108,16,8.9,23.8,126262,83416,63018,20398,32.4,2020/04/16(20:00)
"2020-04-17",108,12.5,10.4,15.4,126262,83368,66699,16669,25,2020/04/17(10:00)
"2020-04-18",108,13.5,8.5,19.6,126262,81674,55711,25963,46.6,2020/04/18(01:00)
"2020-04-19",108,12.3,9.5,15.5,126262,83068,56027,27041,48.3,2020/04/19(20:00)
"2020-04-20",108,10,7.6,13.1,126262,84130,64906,19224,29.6,2020/04/20(17:00)
"2020-04-21",108,7.4,4.8,10.4,126262,85926,64403,21523,33.4,2020/04/21(20:00)
"2020-04-22",108,6,4.1,8.3,126262,86202,63868,22334,35,2020/04/22(20:00)
"2020-04-23",108,7.9,2.9,12.8,126262,85634,64118,21516,33.6,2020/04/23(20:00)
